id,username,created_at,lng,lat,text
1517200645866106880,Barley_Twist,Thu Apr 21 17:56:36 +0000 2022,-1.172266,52.969719,drinkforukraine 🇺🇦A way to support Ukraine and have a delicious drink. Varvar still available at Barley Twist. https://t.co/8kEAkkeoN0
1517200652094554112,richmcurtis,Thu Apr 21 17:56:38 +0000 2022,-2.9870915,51.2621435,@JULIEBAB66 Evening Jules 👋💚
1517200652019113985,arberlajqii,Thu Apr 21 17:56:38 +0000 2022,-0.1094,51.5141,"Just posted a photo @ London, United Kingdom https://t.co/Mfdu00SUQD"
1517200653478776833,Djyeo,Thu Apr 21 17:56:38 +0000 2022,-0.29742999999999997,51.514752,@ziadramley I see Korean rice
1517200653680103427,the_fbpe,Thu Apr 21 17:56:38 +0000 2022,-2.1638805000000003,51.84729,"@Perscotta I understand your sentiment, but for me Baker will always be a deluded fool"
1517200657694048257,Ryanbradshaw29,Thu Apr 21 17:56:39 +0000 2022,-1.464286,54.007133,#MSDhoni𓃵 Unreal #IPL2022
1517200662089678853,daybreakersuk,Thu Apr 21 17:56:40 +0000 2022,-0.10537255,51.56453796,Just posted a photo @ The Night Owl Finsbury Park https://t.co/lffW8eSL1Z
1517200662697758725,daveglumart,Thu Apr 21 17:56:40 +0000 2022,0.127886,51.554019,Yes the corrupt lying PM has torn up all the rules
1517200663394099200,HughTeddy_,Thu Apr 21 17:56:41 +0000 2022,0.338225,51.078484,@BromonaQuimby But what if I’m a Hattie?
1517200665159868419,DaleHall1964,Thu Apr 21 17:56:41 +0000 2022,-1.0660135,53.190237999999994,@Estreetman60 @paulJpitt1967 Pat Cash.😂😂 https://t.co/JfQk1b6KWI
1517200666762129409,markjones45sw,Thu Apr 21 17:56:41 +0000 2022,-3.3731165,51.676559999999995,@wscevans No likes them....no likes them No one cares
1517200671660986368,thfcdoylie,Thu Apr 21 17:56:43 +0000 2022,-0.07775850000000001,51.796608000000006,"@AIcantaraa @FUT22News Because he’s been one of the best defenders in the league, in a spurs squad"
1517200672646742018,Dazmo11oy,Thu Apr 21 17:56:43 +0000 2022,-3.793686,55.8198125,@realist_prof @UnitedStandMUFC Matic shouldn't play in the shirt again
1517200674420842499,RoniikM,Thu Apr 21 17:56:43 +0000 2022,-0.36118,51.525432499999994,Swear these #MI fans were laughing at Chennai 2 years ago 😂😂😂
1517200680611684352,dickidot09,Thu Apr 21 17:56:45 +0000 2022,-1.56549,53.801956000000004,@AffrenchFfrench @heavenandthesea 29 also.
1517200681962196992,yollders,Thu Apr 21 17:56:45 +0000 2022,-4.2417514999999995,55.85830249999999,She went a bus run...
1517200682247503872,stkentsley,Thu Apr 21 17:56:45 +0000 2022,-0.1766785,50.9352925,@rachelburden @bbc5live @BBCSounds . Beer and wine
1517200685590319104,PupSnapUK,Thu Apr 21 17:56:46 +0000 2022,-0.08816099999999999,51.489262999999994,@JazzBDSM Awoo. Maybe we should snap &amp; bark together sometime. 💙
1517200685795786752,twowordsbaz,Thu Apr 21 17:56:46 +0000 2022,-4.200441,57.739454,@PenaCartel Brilliant 👏
1517200698512920579,GraemeBarnes82,Thu Apr 21 17:56:49 +0000 2022,-4.4967795,55.611852,How fuckin stupid and or pished do you need to be to bam up Mike Tyson? This stupid👇
1517200700215894019,eyuepaksoy,Thu Apr 21 17:56:49 +0000 2022,-3.18251001,55.95487337,I'm at National Monument in Edinburgh https://t.co/IKjt2gP9gB
1517200701029560325,LoobooLou,Thu Apr 21 17:56:50 +0000 2022,-2.8246845,56.482817999999995,@bumbleysmum But I can always come down on lunch break x
1517200707467853824,rickcduncan,Thu Apr 21 17:56:51 +0000 2022,0.5115780000000001,52.2204505,"@Nestle as a luxury non essential #food item this will only lead to a fall in sales,  which is actually good for co… https://t.co/m4YjLyZVKT"
1517200709615300611,BGS_SportDpt,Thu Apr 21 17:56:52 +0000 2022,-0.2527539999999999,51.3854455,Aaaand we’re off! Kickstarting our jam packed season for the Bishopsgate Golf Squad! ⛳️  with our first sunset fixt… https://t.co/oix1j9UyYL
1517200710911373319,statusquo44,Thu Apr 21 17:56:52 +0000 2022,0.5748815,51.522321,@PEGASUS_FLIGHT No but the millions now that scream racist at every opportunity want it to be
1517200711083249664,WilkinsonBytes,Thu Apr 21 17:56:52 +0000 2022,-3.14232,53.1630315,Rap the casbah: the Casablanca school giving young hip-hop stars a voice https://t.co/h1s9nwb25A
1517200712043794432,SandraOLibDem,Thu Apr 21 17:56:52 +0000 2022,-4.200441,57.739454,Let’s hope it is the political fatal blow that he deserves
1517200712702304257,MattBennett93,Thu Apr 21 17:56:52 +0000 2022,-2.1540125000000003,53.0193965,Absolutely 😩
1517200713318817793,spideytaemin,Thu Apr 21 17:56:52 +0000 2022,-0.148936,51.500092,"@midnightbishop Yes omg but honestly, I don’t feel that tired as yesterday maybe because I slept so long haha"
1517200714006769664,S_Strickland,Thu Apr 21 17:56:53 +0000 2022,-0.0706035,51.464686,@StevenBirrell Forgotten about these icons but 100% added
1517200715869003777,poshkev1963,Thu Apr 21 17:56:53 +0000 2022,-2.982074,53.0534265,This aged well
1517200720046571521,sweetysid143,Thu Apr 21 17:56:54 +0000 2022,-0.14282227,51.46085245,Just posted a photo @ Sponsored https://t.co/4fNLpfPL1p
1517200720482779138,camclarfi,Thu Apr 21 17:56:54 +0000 2022,-4.6519525,55.9647565,@ScotTories @Conservatives are hammering everyone. #EnergyCrisis #CostOfLivingCrisis #ToriesPartiedWhilePeopleDied… https://t.co/NHR7ByOKUz
1517200719702634496,Arrivalists_,Thu Apr 21 17:56:54 +0000 2022,-6.2476215,53.354902499999994,Haven't cycled in the City Centre in ages .Fair to say if you're not driving a Range Rover they don't want you in t… https://t.co/taZgUMds1X
1517200726208004096,derbylad91,Thu Apr 21 17:56:56 +0000 2022,-1.4707785,52.915530000000004,Aren't bluebells pretty https://t.co/OYmtweu7Po
1517200731799015424,wearyprovo,Thu Apr 21 17:56:57 +0000 2022,-3.738247,56.154629,@fenion_karen Beautiful night &amp; my house so quiet now &amp; dugs realised am still here after 5 days 😂😂😂💚
1517200734395244545,player_judy,Thu Apr 21 17:56:57 +0000 2022,-6.0702750000000005,56.6216705,@natsechobbyist If she did nothing wrong she should be more than happy to testify. 💩 MTG
1517200735322226693,EmyrWynOwen1,Thu Apr 21 17:56:58 +0000 2022,-3.6961225,53.285672500000004,@jessphillips Would you want her to be your M P no thanks
1517200739461967872,NorthBank_JJ,Thu Apr 21 17:56:59 +0000 2022,0.026298999999999996,51.39432,@Kev_GoonerAFC Thank you sir 🙏
1517200739822624768,peoffrey,Thu Apr 21 17:56:59 +0000 2022,-3.0394275,53.362693,"@joshembling In all seriousness, well done for getting on there. The Sinnerman is a formidable opponent."
1517200742410592257,bla_mealy,Thu Apr 21 17:56:59 +0000 2022,-6.399521,53.2735025,"@SiobhanPart @HopkinsAMP @stjamesdublin @niamhphysio Yes, will definitely catch up with you Siobhan. Some great learning 👍"
1517200745493315584,Kezz777,Thu Apr 21 17:57:00 +0000 2022,1.120798,51.079370499999996,@obbsie Nice work 👏🏻
1517200744914505729,ineslslzn,Thu Apr 21 17:57:00 +0000 2022,-2.23348,53.4569525,Look at this gorgeous human💖💖💖💖✨✨✨✨✨✨ https://t.co/EoMOJdV5QP
1517200745686257665,ChazX56S,Thu Apr 21 17:57:00 +0000 2022,0.159749,51.866310999999996,Loved wearing this special piece today on his side completely 🙌#marilynmansoncollection #MarilynMansonIsInnocent… https://t.co/q4ZjCCp1uT
1517200746969710595,euggs,Thu Apr 21 17:57:00 +0000 2022,-2.0978329,57.1494751,Drinking a Shadow Maker by @BrewDog at @brewdogaberdeen — https://t.co/TC1zMeWMSa
1517200748995649539,SolicitingFlava,Thu Apr 21 17:57:01 +0000 2022,-3.1798,51.497001499999996,Sherry delivery from @mercado44shop - 2022 @TioPepeFino en rama and the 2021 for comparison purposes.… https://t.co/Rdgs5UxUcp
1517200751327649794,DrJ_Richardson,Thu Apr 21 17:57:02 +0000 2022,-0.32219354,50.93259781,Birthday march in wonderful sunshine in the lovely Sussex countryside. 8000 steps later a chilled glass of vino &amp; a… https://t.co/W8bS0MsT91
1517200754431471617,dksunshineboy22,Thu Apr 21 17:57:02 +0000 2022,-2.1739835000000003,53.3675705,All these rich carats saying there broke but still buy all 5 versions
1517200755509415936,sotonships,Thu Apr 21 17:57:02 +0000 2022,-1.01172,50.7193,The Container Ship Motivation D is sailing into the Solent  (Track: https://t.co/zxOvUxsRds) #MotivationD
1517200758290190336,HJBORR,Thu Apr 21 17:57:03 +0000 2022,-4.200441,57.739454,Radical idea: let voters choose ?
1517200759477178372,junsybeer,Thu Apr 21 17:57:03 +0000 2022,-1.5551811,53.7968559,Pleasant hoppy session beer - Drinking a Shine On by @MilestoneBrewi1 at @editors_draught  — https://t.co/ozgGjZMs1r
1517200762819985408,WillieMcAlpine,Thu Apr 21 17:57:04 +0000 2022,-0.33394250000000003,53.765817,"@venetiangambler I managed to get it down to one day a week and I'm working on getting out of that one, too."
1517200764216745985,dannydubz__,Thu Apr 21 17:57:05 +0000 2022,-1.8906405,52.4939665,Seeing old mates you ain't seen for years out of nowhere is a nice little moment innit
1517200764132892673,ChrisyCee90,Thu Apr 21 17:57:05 +0000 2022,-2.23348,53.4569525,"Packed house, @DrinkWraith merch, amazing indie Devs, full pc/console setups and PIZZAAAAA. Some of the Avengers ev… https://t.co/MZRbFJzFy5"
1517200768872464385,MariaMo32975161,Thu Apr 21 17:57:06 +0000 2022,-0.17311500000000002,51.524835499999995,@NehanNargis Afghanistan 🇦🇫 betrayed by the West. UK and USA on to the next incursion. Kabul abandoned to its fate… https://t.co/xKRRh4qhDO
1517200769128308738,talkalcohol,Thu Apr 21 17:57:06 +0000 2022,-2.7751315,54.068005,Fabulous virtual session today for staff at Blackpool Coastal Housing. Delighted to deliver our 16+ Alcohol &amp; Canna… https://t.co/2JqGyAO4up
1517200774379544577,stevensizer2,Thu Apr 21 17:57:07 +0000 2022,0.5115780000000001,52.2204505,@DavidLammy On expenses obviously
1517200777252675584,LisaWardComms,Thu Apr 21 17:57:08 +0000 2022,-0.278464,51.390063,@flamingnora Sadly he’s been way off the mark on a few things recently
1517200778842329089,RanjanMallya,Thu Apr 21 17:57:08 +0000 2022,-0.09263300000000001,51.358931,"Vintage, MS Dhoni! Mumbai Indiyans, Curtains Falling….#IPL2022"
1517200780197085193,JTroshupa,Thu Apr 21 17:57:08 +0000 2022,0.011432500000000002,51.687881000000004,@DanielTeale14 Thank you 😊
1517200784634560514,RachelONorth,Thu Apr 21 17:57:09 +0000 2022,-0.191723,50.839574999999996,@MichWhitt8 @TheNCE_ I don't think I've ever been prouder in my work than what we've created @TheNCE_ @WomenEd… https://t.co/cduigiPksk
1517200785750335488,NorthBank_JJ,Thu Apr 21 17:57:10 +0000 2022,0.026298999999999996,51.39432,@SimonLester24 Thank you good sir 🙏
1517200785821609985,m_chiles,Thu Apr 21 17:57:10 +0000 2022,-2.5208114999999998,53.25884,@HenrySauntson @MrGoodwin23 @JohnCattEd @HughesHaili @ATT_Institute @Teach_East_ That’s amazing. We will have to lo… https://t.co/qc60ThmmBk
1517200786341736450,johnaa64,Thu Apr 21 17:57:10 +0000 2022,-0.032025,51.8116395,@campbellclaret @Keir_Starmer Starmer....the 2nd rate lawyer who disrespects democracy....lied his way out of a loc… https://t.co/u5qiubo709
1517200789042864129,Ayushxa,Thu Apr 21 17:57:10 +0000 2022,-2.7979079999999996,53.419396500000005,Never in doubt
1517200793346191361,Danny60203488,Thu Apr 21 17:57:12 +0000 2022,-0.6419345000000001,53.5898885,@PitchBoxing @mickconlan11 @itsLeighWood No leigh won fair and square. Move onto a bigger fight at the city ground coyr
1517200795401400320,RoniikM,Thu Apr 21 17:57:12 +0000 2022,-0.36118,51.525432499999994,See you next year @mipaltan 👏
1517200796491956225,Sticklemouse,Thu Apr 21 17:57:12 +0000 2022,-0.33706250000000004,51.595833,How do we as nursing staff organise and win on the issues we care about? Will you join me for  @nurses_united: Orga… https://t.co/fPyZYJWu9S
1517200798073200640,Gamereat,Thu Apr 21 17:57:13 +0000 2022,-2.955045,56.476952,I swear no matter which one I intend to open I always open the wrong one when it comes to the animator and animations in unity's menus.
1517200797922115585,xylophilist,Thu Apr 21 17:57:13 +0000 2022,-4.200441,57.739454,Bit of cloud over the Pentlands#fujifilm #midlothian #landscape #ThePhotoHour https://t.co/lpucuam3wr
1517200802393300999,AmbroseBarnaby,Thu Apr 21 17:57:14 +0000 2022,-0.306996,51.4405145,@ShadowLancer29 Probably I just am making a valid point and it’s a very true point we’re not the 1st club to get th… https://t.co/fNvzlKWPQD
1517200803412561922,mshutty3,Thu Apr 21 17:57:14 +0000 2022,-2.7016375000000004,53.774091,"Winner of the Napoli raffle by @GrimTheGooner , £3 for this lot 😃😃That trackie top 😍😍 1992/93, https://t.co/Bs3juKDQ2O"
1517200804175880192,lizward1174,Thu Apr 21 17:57:14 +0000 2022,-3.4675190000000002,53.2921635,@mwdeakin @RozWilson7 You assume incorrectly.
1517200804670812161,Needles56,Thu Apr 21 17:57:14 +0000 2022,-0.29868951,51.45240788,"A pint with a view… (@ The Roebuck - @greeneking in Richmond, Greater London) https://t.co/YjcfBDEjtV https://t.co/I4PSX5wd1n"
1517200806696603648,UkBlakey,Thu Apr 21 17:57:15 +0000 2022,0.7454514999999999,51.8119315,@lottielas Nothings hidden from me and my telescopes!! 😂🤣😂
1517200807946502144,andrewterrygolf,Thu Apr 21 17:57:15 +0000 2022,-2.7751315,54.068005,Thanks Dave how did you play mate? 🏌️‍♂️⛳️🙌
1517200807631933441,welshdude7,Thu Apr 21 17:57:15 +0000 2022,-3.025835,51.585661,RT with your cockpics😜🍆 https://t.co/YZhBoVwSss
1517200811771707393,Michael29109661,Thu Apr 21 17:57:16 +0000 2022,-3.2030085,55.9431955,@MacKodi Boo-Hoo 😭😭😭😭😭
1517200812526739460,amyisunited,Thu Apr 21 17:57:16 +0000 2022,-1.2074825,53.9318445,Nikki Sixx is one hot old dude
1517200814892544000,M4tet,Thu Apr 21 17:57:17 +0000 2022,-2.610029,51.789674000000005,@OasisPodcast BOD Here Now is favourite of the 90s
1517200816347697173,AnneClaffey1,Thu Apr 21 17:57:17 +0000 2022,-6.2476215,53.354902499999994,@constanceshortc Either they're getting smaller or my eyesight is deteriorating!
1517200818071556096,arts_moto,Thu Apr 21 17:57:17 +0000 2022,-2.4568145,53.092118,@lmharpin Rent free in your head 🤣🤣🤣 https://t.co/83FYYWIJp1
1517200818512015361,RAIL,Thu Apr 21 17:57:18 +0000 2022,-2.7621095,52.715233,"Oh yes, and why were you lying in the nettles?! 😊😊😊"
1517200818637881344,duncanyoung68,Thu Apr 21 17:57:18 +0000 2022,-0.29971000000000003,51.723563,https://t.co/queCEaQ2uhTop goalkeeping here.
1517200819216658435,ode_to_sleep67,Thu Apr 21 17:57:18 +0000 2022,-1.186364,53.1486735,@quinnickle the good old days
1517200823536820225,neobyrne,Thu Apr 21 17:57:19 +0000 2022,-6.399521,53.2735025,@MCATEER4 Horrible cunt u
1517200825109655557,Ayushxa,Thu Apr 21 17:57:19 +0000 2022,-2.7979079999999996,53.419396500000005,Hugs @slaychau_
1517200832491622400,HDMilkTea,Thu Apr 21 17:57:21 +0000 2022,-0.2631405,51.5651955,"@Aliyah_Artist @MelissaBUSTED Imma fight you two, comso AND wanda"
1517200836564340736,L_ofaGaybia,Thu Apr 21 17:57:22 +0000 2022,-2.264325,53.7942165,@chriscburrows I’m CACKLING! 😂 auto fill does you dirty Chris! 😩
1517200836941783041,CardiffDesires,Thu Apr 21 17:57:22 +0000 2022,-3.1798,51.497001499999996,@WalesOnline Shameful..... https://t.co/hKf3TAAFla
1517200840544694277,PupSnapUK,Thu Apr 21 17:57:23 +0000 2022,-0.08816099999999999,51.489262999999994,@languh Oooh. We gonna see you wear them at Darklands? 👀
1517200840695635968,CoolGUY23737410,Thu Apr 21 17:57:23 +0000 2022,-4.334706,56.069981,@CelticTV @CelticFC Heavy pumped
1517200840129404929,ZanaMillen,Thu Apr 21 17:57:23 +0000 2022,-0.0601675,51.547644500000004,@ayeyobeach My babyyyy momssss ♥️♥️ https://t.co/h5ESeTAR4q
1517200840796291078,sqlblues,Thu Apr 21 17:57:23 +0000 2022,-0.7640635,52.033567000000005,@NigelGarbage @Wooshell1977 @Tobias_Ellwood @BestForBritain All those people expressly broke the rules and were hel… https://t.co/BtQ1m0yv3i
1517200843275186176,SignatureBrewE8,Thu Apr 21 17:57:23 +0000 2022,-0.075702,51.536617,"Tomorrow we have Luna Pines on stage! Join us for a night of indietronica, with support from SHOR and Re Teu. Last… https://t.co/IobkwSsMeV"
1517200843803607041,player_judy,Thu Apr 21 17:57:24 +0000 2022,-6.0702750000000005,56.6216705,@natsechobbyist She is probably challenged by the truth.
1517200849403060224,AmyKatherine_x,Thu Apr 21 17:57:25 +0000 2022,-0.442361,51.537060999999994,NOT THIS
1517200849939968003,BasePyramid,Thu Apr 21 17:57:25 +0000 2022,-0.2527539999999999,51.3854455,23.Aston skipper makes the United keeper get down well to push away a stinging shot.
1517200852762644483,leoie,Thu Apr 21 17:57:26 +0000 2022,-6.2476215,53.354902499999994,Sharon Fucking Keogan. Would you be able?
1517200860199235590,JTroshupa,Thu Apr 21 17:57:27 +0000 2022,0.011432500000000002,51.687881000000004,@AllamandaPat ???? English x
1517200863726559233,michaelcolley12,Thu Apr 21 17:57:28 +0000 2022,-1.930983,52.297644500000004,@ElwoodBonfield @SHGames Finally!
1517200869460168704,DanHerb10,Thu Apr 21 17:57:30 +0000 2022,-0.08816099999999999,51.489262999999994,@blueastronaut1 Kill The Sex Player
1517200869531570177,judy_beveridge,Thu Apr 21 17:57:30 +0000 2022,-2.7407209999999997,51.122612000000004,"@olgatokariuk Thanks for the link, small donation made 🙂 slava to all! 🇺🇦💛💙"
1517200870252978177,Girlw0ndr,Thu Apr 21 17:57:30 +0000 2022,-2.3047579999999996,53.580698,"@rustygusset77 Yeah, you must have great taste! 😂😂😂"
1517200874543669248,vedanthamharsha,Thu Apr 21 17:57:31 +0000 2022,-0.17311500000000002,51.524835499999995,#Thala #Dhoni Take a Bow Legend.....#elclassico#MIvsCSK🙏🙏🙏🙏🥺🔥🔥🔥🔥🔥🔥🔥🔥
1517200879212011520,dotsmy,Thu Apr 21 17:57:32 +0000 2022,-0.115406,51.4603395,Currently in the bowels of Waterloo station cursing my idleness
1517200881388859395,LindzDDub,Thu Apr 21 17:57:33 +0000 2022,-2.653238,53.543454,@Huelsie1 @GoodVibesMommy @k_wojo14 Awww thank you. I think what is also strange is that to this day I don't feel I… https://t.co/5xdLIQs4fc
1517200885570543616,RanjanMallya,Thu Apr 21 17:57:34 +0000 2022,-0.09263300000000001,51.358931,@YNWA_AR He was Shite for RCB! 😀
1517200888850432001,S_Strickland,Thu Apr 21 17:57:34 +0000 2022,-0.0706035,51.464686,@LewishamLowdown I feel sorry for your buffets
1517200892163932162,I8arsenal29,Thu Apr 21 17:57:35 +0000 2022,1.049944,52.156107500000005,What a player https://t.co/IAIbMr2n47
1517200901693480960,Martyn210,Thu Apr 21 17:57:37 +0000 2022,-2.124442,52.493733500000005,@BigThickSlices @DavidDonlan4 Hes gone to h@ll in a handcart.
1517200901819277315,GeogheganCllr,Thu Apr 21 17:57:37 +0000 2022,-6.174398500000001,53.257283,‘The United Arab Emirates has frozen the assets of the Kinahan drug trafficking gang’ A very good day!! 👏👏👏 https://t.co/4laDcQOSI1
1517200906856681472,footie5,Thu Apr 21 17:57:39 +0000 2022,-5.964056,54.6704215,"Heads banging, cramps in my legs, feel so dehydrated 🙄🙄"
1517200910916759553,camza1964,Thu Apr 21 17:57:40 +0000 2022,-3.612964,55.072292000000004,@dominiquemcd @gavio_mercury You  have got a good one in him
1517200910975479808,kaceyainsworth,Thu Apr 21 17:57:40 +0000 2022,-0.148936,51.500092,@vxckchelle Hi 👋 hope you are well xxx
1517200915870228480,funkeolotu_,Thu Apr 21 17:57:41 +0000 2022,-1.852607,50.742267999999996,@oluwapelumi_ii I love it! That 2 piece was made for you
1517200921280884742,Lou__ize,Thu Apr 21 17:57:42 +0000 2022,-0.7640635,52.033567000000005,@BBJ36738714 Oh Jeff. Can’t take you anywhere 😂😂😂😂 who said romance is dead! They lied. https://t.co/k9Grghfy7f
1517200921553477634,RoryBea10,Thu Apr 21 17:57:42 +0000 2022,-0.156911,51.492525,"We’re extending! 🥳Come and see us before 7th May! You won’t regret it - this many stars can’t be wrong, surely?!… https://t.co/fgqZyE0aqM"
1517200923596050438,JohnMur92523137,Thu Apr 21 17:57:43 +0000 2022,-6.395315500000001,52.957955999999996,@sean_ire @BirdWatchIE Looks like a  Rock Pipit.
1517200924560789508,Mazipita,Thu Apr 21 17:57:43 +0000 2022,-0.2735825,51.661621499999995,@Apaokueze_ She deleted it
